word_original,word_normalized,pos,count,tag1,tag2,tag3
spenden,spenden,VERB,113,,,
wahrnehmung,wahrnehmung,NOUN,113,,,
mantel,mantel,NOUN,113,,,
jugendliteratur,jugendliteratur,NOUN,113,,,
jsabella,jsabella,PROPN,113,,,
hassen,hassen,VERB,112,,,
bräutigam,bräutigam,PROPN,112,Typ,Gender,Mask
sorgsam,sorgsam,ADV,112,,,
zerstreuen,zerstreün,PROPN,112,,,
ehrfurcht,ehrfurcht,ADV,112,,,
eigner,eigner,NOUN,112,,,
verehren,verehren,VERB,112,,,
förderlich,förderlich,ADV,112,,,
barbarossa,barbarossa,PROPN,112,Person,Literatur,
fü,fü,X,112,,,
reproduktion,reproduktion,NOUN,112,,,
genöthigen,genöthigen,NOUN,112,,,
schmidt,schmidt,PROPN,112,Person,Schriftsteller,
erweitert,erweitert,VERB,112,,,
sprichwort,sprichwort,NOUN,112,,,
vielseitig,vielseitig,ADV,111,,,
nüchtern,nüchtern,ADV,111,,,
leiblich,leiblich,ADV,111,,,
anschlagen,anschlagen,VERB,111,,,
harren,harren,VERB,111,,,
beabsichtigen,beabsichtigen,VERB,111,,,
weglassen,weglassen,VERB,111,,,
räthsel,räthsel,PROPN,111,,,
meyer,meyer,PROPN,111,,,
verwerflich,verwerflich,ADV,111,,,
gesellig,gesellig,ADV,111,,,
verlegenheit,verlegenheit,NOUN,111,,,
martin,martin,PROPN,111,,,
mitgetheilt,mitgetheilt,VERB,111,,,
verschiedenartig,verschiedenartig,ADV,111,,,
sinden,sinden,VERB,111,,,
unverständlich,unverständlich,ADV,111,negative Bewertung,,
betätigung,betätigung,NOUN,111,,,
beatrice,beatrice,PROPN,111,Person,Literatur,
manül,manül,NOUN,111,,,
versenken,versenken,VERB,110,,,
hülfsmittel,hülfsmittel,PROPN,110,Praktik,,
grüßen,grüßen,VERB,110,,,
vereinzelt,vereinzelt,ADV,110,,,
haften,haften,VERB,110,,,
lehnen,lehnen,VERB,110,,,
spanisch,spanisch,ADV,110,Nation,,
übereinstimmen,übereinstimmen,VERB,110,,,
übertrieben,übertrieben,ADV,110,,,
freiligrath,freiligrath,PROPN,110,Person,Schriftsteller,
bahnen,bahnen,VERB,110,,,
entsetzen,entsetzen,NOUN,110,,,
existenz,existenz,NOUN,110,,,
vorstehend,vorstehend,ADV,110,,,
formenlehre,formenlehre,NOUN,110,,,
nachtigall,nachtigall,PROPN,110,,,
ungeheuer,ungeheür,PROPN,109,,,
gothisch,gothisch,ADV,109,,,
sprachgebrauch,sprachgebrauch,NOUN,109,,,
bemächtigen,bemächtigen,VERB,109,,,
horchen,horchen,VERB,109,,,
edelstein,edelstein,PROPN,109,,,
wiederkehrend,wiederkehrend,ADV,109,,,
lesung,lesung,NOUN,109,,,
druckfehler,druckfehler,NOUN,109,,,
gewohnheit,gewohnheit,NOUN,109,,,
beibehalten,beibehalten,VERB,109,,,
heldensagen,heldensagen,VERB,109,,,
fertigen,fertigen,VERB,109,,,
verirrung,verirrung,NOUN,109,,,
überblick,überblick,NOUN,109,,,
geheimnisvoll,geheimnisvoll,ADV,109,,,
gesichtskreis,gesichtskreis,NOUN,109,,,
barnhelm,barnhelm,PROPN,109,Person,Literatur,
österreich,österreich,PROPN,109,Nation,,
etzels,etzels,NOUN,108,,,
dastehen,dastehen,VERB,108,,,
gemüthe,gemüthe,NOUN,108,,,
saite,saite,NOUN,108,,,
herbeiführen,herbeiführen,VERB,108,,,
verachtung,verachtung,NOUN,108,,,
gerichtet,gerichtet,VERB,108,,,
handel,handel,NOUN,108,,,
schwören,schwören,VERB,108,,,
stehlen,stehlen,VERB,108,,,
lohnen,lohnen,VERB,108,,,
abgehen,abgehen,VERB,108,,,
naturwissenschaft,naturwissenschaft,NOUN,108,Wissenschaft,,
beleuchten,beleuchten,VERB,108,,,
naturgeschichte,naturgeschichte,AUX,108,,,
maßgebend,maßgebend,ADV,108,,,
erstrecken,erstrecken,VERB,108,,,
ausbreiten,ausbreiten,VERB,108,,,
malerei,malerei,NOUN,108,,,
beeinträchtigen,beeinträchtigen,VERB,108,,,
niederschreiben,niederschreiben,VERB,108,,,
zuweisen,zuweisen,VERB,108,,,
stauffach,stauffach,NOUN,108,,,
beifügen,beifügen,VERB,107,,,
würdigen,würdigen,VERB,107,,,
leuchtend,leuchtend,ADV,107,,,
spiegeln,spiegeln,VERB,107,,,
anmuth,anmuth,PROPN,107,,,
christi,christi,PROPN,107,Person,Theologie,
nächtlich,nächtlich,ADV,107,,,
schlachten,schlachten,VERB,107,,,
us,us,X,107,,,
symbolisch,symbolisch,ADV,107,,,
behaglich,behaglich,ADV,107,,,
verstorben,verstorben,VERB,107,,,
pathos,pathos,NOUN,107,,,
saladin,saladin,PROPN,107,Person,Literatur,
altersstufe,altersstufe,PROPN,107,,,
anschluß,anschluß,NOUN,107,,,
geschichtsunterricht,geschichtsunterricht,VERB,107,,,
stilistik,stilistik,NOUN,107,,,
handschuh,handschuh,PROPN,107,,,
beantwortung,beantwortung,NOUN,106,,,
besiegen,besiegen,VERB,106,,,
vertrieben,vertrieben,VERB,106,,,
verhindern,verhindern,VERB,106,,,
draußen,draußen,ADV,106,,,
gehend,gehend,ADV,106,,,
höhlen,höhlen,VERB,106,,,
innigkeit,innigkeit,NOUN,106,,,
blüthen,blüthen,VERB,106,,,
freundin,freundin,NOUN,106,,,
general,general,X,106,,,
abends,abends,ADV,106,,,
gespannt,gespannt,ADV,106,,,
hübsch,hübsch,ADV,106,,,
schaft,schaft,NOUN,106,,,
aufklärung,aufklärung,NOUN,106,,,
gräfin,gräfin,PROPN,106,Typ,Narrativ,
begeistern,begeistern,VERB,106,,,
einübung,einübung,NOUN,106,,,
führung,führung,NOUN,106,,,
meiden,meiden,VERB,106,,,
unnütz,unnütz,ADV,106,,,
anziehen,anziehen,VERB,106,,,
abgeschlossen,abgeschlossen,VERB,106,,,
erheblich,erheblich,ADV,106,,,
wiese,wiese,NOUN,105,,,
erschüttern,erschüttern,VERB,105,,,
unwürdig,unwürdig,ADV,105,,,
wange,wange,NOUN,105,,,
vokal,vokal,ADV,105,,,
schlagend,schlagend,ADV,105,,,
kunstvoll,kunstvoll,ADV,105,,,
adjektiv,adjektiv,ADV,105,,,
tauchen,tauchen,VERB,105,,,
hauptgedanke,hauptgedanke,VERB,105,,,
nachdrücklich,nachdrücklich,ADV,105,,,
bar,bar,ADV,105,,,
begierde,begierde,NOUN,105,,,
analytisch,analytisch,ADV,105,,,
wetter,wetter,NOUN,105,,,
ungestüm,ungestüm,ADV,105,,,
ausreichen,ausreichen,VERB,105,,,
claudiu,claudiu,PROPN,105,,,
verwechseln,verwechseln,VERB,105,,,
bestreiten,bestreiten,VERB,105,,,
erklingen,erklingen,VERB,105,,,
bürgschaft,bürgschaft,NOUN,105,,,
vilmar,vilmar,PROPN,105,,,
imstande,imstande,ADV,105,,,
widerlegen,widerlegen,VERB,104,,,
wohlgefallen,wohlgefallen,VERB,104,,,
vorherrschend,vorherrschend,ADV,104,,,
verbrechen,verbrechen,NOUN,104,,,
fremdling,fremdling,X,104,,,
vertreiben,vertreiben,VERB,104,,,
verschweigen,verschweigen,VERB,104,,,
maler,maler,NOUN,104,,,
eindringlich,eindringlich,ADV,104,,,
müde,müde,ADV,104,,,
geschwind,geschwind,ADV,104,,,
gram,gram,X,104,,,
stuttgart,stuttgart,PROPN,104,Ort,,
gereift,gereift,VERB,104,,,
abhalten,abhalten,VERB,104,,,
befähigung,befähigung,NOUN,104,,,
entdeckung,entdeckung,NOUN,104,,,
spinnen,spinnen,VERB,104,,,
wörterbuch,wörterbuch,NOUN,104,,,
antreiben,antreiben,VERB,104,,,
practisch,practisch,ADV,104,Praxis,,
formel,formel,NOUN,103,,,
mutig,mutig,ADV,103,,,
verschmähen,verschmähen,VERB,103,,,
rüdiger,rüdiger,PROPN,103,,,
schweigend,schweigend,ADV,103,,,
bedeutungsvoll,bedeutungsvoll,ADV,103,,,
verbunden,verbunden,VERB,103,,,
regiment,regiment,NOUN,103,,,
durchführung,durchführung,NOUN,103,,,
mark,mark,NOUN,103,,,
landmann,landmann,NOUN,103,,,
habsburg,habsburg,PROPN,103,Typ,Nation,
ebensowenig,ebensowenig,ADV,103,,,
philologe,philologe,NOUN,103,,,
oheim,oheim,PROPN,103,,,
wanderung,wanderung,NOUN,103,,,
erschweren,erschweren,VERB,103,,,
ler,ler,X,103,,,
abfassung,abfassung,NOUN,103,,,
gelernt,gelernt,VERB,103,,,
komma,komma,NOUN,103,,,
durchmachen,durchmachen,VERB,103,,,
zurückbleiben,zurückbleiben,VERB,102,,,
bescheidenheit,bescheidenheit,NOUN,102,,,
bedeckt,bedeckt,ADV,102,,,
metrum,metrum,PROPN,102,Poetologie,Lyrik,
götzinger,götzinger,NOUN,102,,,
klippe,klippe,NOUN,102,,,
mauern,maürn,PROPN,102,,,
namens,namens,ADP,102,,,
befürchten,befürchten,VERB,102,,,
untergeordnet,untergeordnet,VERB,102,,,
bannen,bannen,VERB,102,,,
kleider,kleider,NOUN,102,,,
zusammensetzen,zusammensetzen,VERB,102,,,
autorität,autorität,NOUN,102,,,
platzen,platzen,VERB,102,,,
rest,rest,NOUN,102,,,
ohnehin,ohnehin,ADV,102,,,
schichten,schichten,NOUN,102,,,
hinweisung,hinweisung,NOUN,102,,,
bezweifeln,bezweifeln,VERB,102,,,
thekla,thekla,PROPN,102,,,
einblick,einblick,PROPN,102,,,
pilger,pilger,NOUN,102,,,
etzel,etzel,NOUN,102,Person,Literatur,
verhandlung,verhandlung,NOUN,102,,,
anfertigen,anfertigen,VERB,102,,,
verwundern,verwundern,VERB,101,,,
mager,mager,ADV,101,,,
verbannen,verbannen,VERB,101,,,
färbung,färbung,NOUN,101,,,
auskunft,auskunft,NOUN,101,,,
vorzeit,vorzeit,NOUN,101,,,
entwicklungsgang,entwicklungsgang,ADV,101,,,
schlange,schlange,NOUN,101,,,
or,or,X,101,,,
ausstellung,ausstellung,NOUN,101,,,
gelungen,gelungen,VERB,101,,,
satzbau,satzbau,NOUN,101,,,
gebührend,gebührend,ADV,101,,,
schäfer,schäfer,PROPN,101,,,
zuversicht,zuversicht,NOUN,101,,,
vorsichtig,vorsichtig,ADV,101,,,
capitel,capitel,PROPN,101,Unterteilung ,Gattung,
rubrik,rubrik,NOUN,101,,,
behandelt,behandelt,VERB,101,,,
überwiegend,überwiegend,ADV,101,,,
einlassen,einlassen,VERB,101,,,
späterhin,späterhin,ADV,101,,,
pflug,pflug,PROPN,101,,,
blüthe,blüthe,PROPN,100,,,
einfalt,einfalt,VERB,100,,,
jambisch,jambisch,ADV,100,,,
einsetzen,einsetzen,VERB,100,,,
entsetzlich,entsetzlich,ADV,100,,,
endung,endung,NOUN,100,,,
flach,flach,ADV,100,,,
einschließen,einschließen,VERB,100,,,
aufrecht,aufrecht,ADV,100,,,
besuch,besuch,NOUN,100,,,
drehen,drehen,VERB,100,,,
wehen,wehen,VERB,100,,,
ansprechend,ansprechend,ADV,100,,,
buttler,buttler,PROPN,100,,,
schlufs,schlufs,PROPN,100,,,
werbung,werbung,NOUN,100,,,
fortgesetzt,fortgesetzt,VERB,99,,,
spannen,spannen,VERB,99,,,
beistehen,beistehen,VERB,99,,,
ausbruch,ausbruch,NOUN,99,,,
jahrbuch,jahrbuch,NOUN,99,,,
stumpf,stumpf,ADV,99,,,
gipfel,gipfel,NOUN,99,,,
weber,weber,PROPN,99,,,
religionsunterricht,religionsunterricht,NOUN,99,,,
manier,manier,NOUN,99,,,
erstreben,erstreben,VERB,99,,,
stundenzahl,stundenzahl,NOUN,99,,,
problem,problem,NOUN,99,,,
ausprägen,ausprägen,VERB,98,,,
hoffentlich,hoffentlich,ADV,98,,,
schallen,schallen,VERB,98,,,
zuneigung,zuneigung,NOUN,98,,,
beschreibend,beschreibend,ADV,98,,,
hinziehen,hinziehen,VERB,98,,,
unwiderstehlich,unwiderstehlich,ADV,98,,,
wirth,wirth,PROPN,98,,,
hügel,hügel,PROPN,98,,,
scheren,scheren,VERB,98,,,
kummer,kummer,PROPN,98,,,
tropfen,tropfen,VERB,98,,,
liebenswürdig,liebenswürdig,ADV,98,,,
werdend,werdend,AUX,98,,,
fürstlich,fürstlich,ADV,98,,,
nachhaltig,nachhaltig,ADV,98,,,
gefordert,gefordert,VERB,98,,,
benennung,benennung,NOUN,98,,,
sol,sol,X,98,,,
erweckung,erweckung,NOUN,98,,,
äufsern,äufsern,VERB,98,,,
tonwort,tonwort,NOUN,98,,,
fehlerhaft,fehlerhaft,ADV,97,,,
pedantisch,pedantisch,ADV,97,,,
beleuchtung,beleuchtung,NOUN,97,,,
erworben,erworben,VERB,97,,,
schmach,schmach,NOUN,97,,,
sonett,sonett,NOUN,97,,,
wohltätig,wohltätig,ADV,97,,,
hiernach,hiernach,ADV,97,,,
beseelen,beseelen,VERB,97,,,
aufrichtig,aufrichtig,ADV,97,,,
hoheit,hoheit,NOUN,97,,,
ermordung,ermordung,NOUN,97,,,
tertianer,tertianer,NOUN,97,,,
hartmut,hartmut,PROPN,97,,,
thöricht,thöricht,PROPN,96,,,
reinigen,reinigen,VERB,96,,,
bezahlen,bezahlen,VERB,96,,,
schleichen,schleichen,VERB,96,,,
besonnenheit,besonnenheit,NOUN,96,,,
ahnungsvoll,ahnungsvoll,ADV,96,,,
spielend,spielend,ADV,96,,,
spätern,spätern,NOUN,96,Zeit,,
verstummen,verstummen,VERB,96,,,
anmuthig,anmuthig,ADV,96,,,
blitz,blitz,PROPN,96,,,
rose,rose,NOUN,96,,,
durchgehen,durchgehen,VERB,96,,,
vorschweben,vorschweben,VERB,96,,,
unabhängig,unabhängig,ADV,96,,,
skizze,skizze,NOUN,96,,,
wonach,wonach,ADV,96,,,
blättern,blättern,VERB,96,,,
unwahrheit,unwahrheit,NOUN,96,,,
handhaben,handhaben,VERB,96,,,
nimmermehr,nimmermehr,ADV,96,,,
zukommen,zukommen,VERB,96,,,
paragraph,paragraph,PROPN,96,,,
mittelbar,mittelbar,ADV,96,,,
syntax,syntax,VERB,96,,,
beredsamkei,beredsamkei,PROPN,96,,,
ausgedehnt,ausgedehnt,VERB,96,,,
kirchenlied,kirchenlied,NOUN,96,,,
obertertia,obertertia,PROPN,96,,,
stetig,stetig,ADV,95,,,
schämen,schämen,VERB,95,,,
zweierlei,zweierlei,DET,95,,,
knieen,knieen,PROPN,95,,,
katze,katze,NOUN,95,,,
kriegerisch,kriegerisch,ADV,95,,,
zurücktreten,zurücktreten,VERB,95,,,
vorausgehen,vorausgehen,VERB,95,,,
palast,palast,NOUN,95,,,
zweig,zweig,NOUN,95,,,
nochmals,nochmals,ADV,95,,,
vorgänger,vorgänger,NOUN,95,,,
unpassend,unpassend,ADV,95,,,
entsagen,entsagen,VERB,95,,,
unbegreiflich,unbegreiflich,ADV,95,,,
sonderbar,sonderbar,ADV,95,,,
nu,nu,X,95,,,
liebling,liebling,X,95,,,
dreimal,dreimal,ADV,95,,,
genussen,genussen,VERB,95,,,
stilübung,stilübung,NOUN,95,,,
individü,individü,PROPN,95,,,
anstehen,anstehen,VERB,95,,,
rechtfertigung,rechtfertigung,NOUN,95,,,
heilung,heilung,NOUN,95,,,
kriegslied,kriegslied,NOUN,95,,,
kaufen,kaufen,VERB,95,,,
sprichwört,sprichwört,VERB,95,,,
nötigen,nötigen,ADJ,95,,,
verloren,verloren,VERB,95,,,
beiwört,beiwört,VERB,95,,,
jacob,jacob,PROPN,94,,,
geistesbildung,geistesbildung,NOUN,94,,,
unheil,unheil,NOUN,94,,,
anschaulichkeit,anschaulichkeit,NOUN,94,,,
korn,korn,NOUN,94,,,
motivirt,motivirt,NOUN,94,,,
einfallen,einfallen,VERB,94,,,
knoten,knoten,NOUN,94,,,
blitzen,blitzen,VERB,94,,,
höchster,höchster,ADJ,94,,,
schande,schande,NOUN,94,,,
he,he,X,94,,,
behagen,behagen,VERB,94,,,
entfernen,entfernen,VERB,94,,,
verändert,verändert,VERB,94,,,
theologe,theologe,NOUN,94,,,
befördern,befördern,VERB,94,,,
mäßig,mäßig,ADV,94,,,
seminar,seminar,PROPN,94,,,
dienend,dienend,ADV,94,,,
verwunden,verwunden,VERB,94,,,
wiedersehen,wiedersehen,VERB,94,,,
berichtigen,berichtigen,VERB,94,,,
redekunst,redekunst,PROPN,94,Poetologie,Rhetorik,
anbringen,anbringen,VERB,94,,,
gründlichkeit,gründlichkeit,NOUN,93,,,
symbol,symbol,NOUN,93,,,
apollo,apollo,PROPN,93,,,
weben,weben,VERB,93,,,
staunen,staunen,VERB,93,,,
frühzeitig,frühzeitig,ADV,93,,,
unterstützung,unterstützung,NOUN,93,,,
os,os,X,93,,,
evangelium,evangelium,NOUN,93,,,
stofflich,stofflich,ADV,93,,,
heutzutage,heutzutage,ADV,93,,,
lustspiel,lustspiel,X,93,,,
abt,abt,PROPN,93,,,
behörde,behörde,NOUN,93,,,
stand,stand,VERB,92,,,
kluft,kluft,NOUN,92,,,
gemüthes,gemüthes,ADJ,92,Emotion ,,
hallen,hallen,VERB,92,,,
rührung,rührung,PROPN,92,,,
verklären,verklären,VERB,92,,,
arion,arion,NOUN,92,,,
verein,verein,NOUN,92,,,
heiligtum,heiligtum,NOUN,92,,,
aufschwung,aufschwung,NOUN,92,,,
rosen,rosen,PROPN,92,,,
elegisch,elegisch,ADV,92,,,
sächsisch,sächsisch,ADV,92,,,
herodot,herodot,NOUN,92,Person,Schriftsteller,Historisch 
lesend,lesend,ADV,92,Praktik,Lesen,
unwesentlich,unwesentlich,ADV,92,,,
ter,ter,X,92,,,
festlich,festlich,ADV,92,,,
idyllisch,idyllisch,ADV,92,,,
mährchen,mährchen,NOUN,92,,,
vorgehen,vorgehen,VERB,92,,,
kleidung,kleidung,NOUN,92,,,
christus,christus,PROPN,92,,,
aufkommen,aufkommen,VERB,92,,,
regieren,regieren,VERB,92,,,
widerstreben,widerstreben,VERB,92,,,
nummer,nummer,NOUN,92,,,
reineken,reineken,NOUN,92,,,
ehrgeiz,ehrgeiz,PROPN,92,,,
aufbau,aufbau,NOUN,92,,,
gelegen,gelegen,VERB,92,,,
concret,concret,PROPN,92,,,
jhnen,jhnen,NOUN,92,,,
kanon,kanon,PROPN,92,,,
eigenartig,eigenartig,ADV,92,,,
sowol,sowol,NOUN,92,,,
schulwesen,schulwesen,NOUN,92,,,
rudenz,rudenz,NOUN,92,,,
dionys,dionys,PROPN,92,,,
unermüdlich,unermüdlich,ADV,91,,,
überraschen,überraschen,VERB,91,,,
mode,mode,NOUN,91,,,
besorgt,besorgt,ADV,91,,,
dargestellt,dargestellt,VERB,91,,,
schaf,schaf,NOUN,91,,,
triumph,triumph,PROPN,91,,,
begraben,begraben,VERB,91,,,
schauspieler,schauspieler,NOUN,91,,,
fressen,fressen,VERB,91,,,
büßen,büßen,VERB,91,,,
entbehrlich,entbehrlich,ADV,91,,,
verschmelzen,verschmelzen,VERB,91,,,
läutern,läutern,VERB,91,,,
abhelfen,abhelfen,VERB,91,,,
gebunden,gebunden,VERB,91,,,
zutrauen,zutraün,PROPN,91,,,
rechtschreibung,rechtschreibung,NOUN,91,,,
schülerin,schülerin,NOUN,91,,,
errichten,errichten,VERB,91,,,
prät,prät,NOUN,91,,,
mär,mär,PROPN,91,,,
gewifs,gewifs,NOUN,91,,,
heldin,heldin,PROPN,90,,,
zustimmung,zustimmung,NOUN,90,,,
linden,linden,VERB,90,,,
schieben,schieben,VERB,90,,,
geheimnißvoll,geheimnißvoll,NOUN,90,,,
aberglaube,aberglaube,NOUN,90,,,
gefährt,gefährt,VERB,90,,,
dialektisch,dialektisch,ADV,90,,,
platt,platt,ADV,90,,,
ermüden,ermüden,VERB,90,,,
viehoff,viehoff,NOUN,90,Person,Didaktik ,
erbarmen,erbarmen,VERB,90,,,
herde,herde,NOUN,90,,,
versuchung,versuchung,NOUN,90,,,
anspielung,anspielung,NOUN,90,,,
ersehen,ersehen,VERB,90,,,
humoristisch,humoristisch,ADV,90,,,
plural,plural,ADV,90,,,
ausstatten,ausstatten,VERB,90,,,
ausführlichkeit,ausführlichkeit,NOUN,90,,,
verurteilen,verurteilen,VERB,90,,,
ersatz,ersatz,NOUN,90,,,
mönch,mönch,NOUN,90,,,
mitbringen,mitbringen,VERB,90,,,
rechenschaft,rechenschaft,NOUN,90,,,
gönnen,gönnen,VERB,90,,,
veranschaulichung,veranschaulichung,NOUN,90,,,
anfänger,anfänger,NOUN,90,,,
thiersch,thiersch,NOUN,90,,,
hexamet,hexamet,PROPN,90,,,
rednerisch,rednerisch,ADV,90,Beschreibung,Rhetorik,Poetologie
lessingsch,lessingsch,ADV,90,Beschreibung,Poetologie,Person 
landgraf,landgraf,PROPN,90,,,
aussehen,aussehen,VERB,90,,,
sinnlichkeit,sinnlichkeit,NOUN,89,,,
gewöhnung,gewöhnung,NOUN,89,,,
erwünscht,erwünscht,ADV,89,,,
faden,faden,ADJ,89,,,
erhöht,erhöht,VERB,89,,,
miene,miene,NOUN,89,,,
flügel,flügel,NOUN,89,,,
südlich,südlich,ADV,89,,,
geschwister,geschwister,X,89,,,
ausg,ausg,NOUN,89,,,
umgehen,umgehen,VERB,89,,,
erlassen,erlassen,VERB,89,,,
rad,rad,NOUN,89,,,
verknüpfung,verknüpfung,NOUN,89,,,
betrügen,betrügen,NOUN,89,,,
nachbilden,nachbilden,VERB,89,,,
accent,accent,NOUN,89,,,
bildungsstufe,bildungsstufe,NOUN,89,,,
genial,genial,ADV,89,,,
auslassen,auslassen,VERB,89,,,
nachweis,nachweis,NOUN,89,,,
verzeichnis,verzeichnis,NOUN,89,,,
einflussen,einflussen,VERB,89,,,
ehrwürdig,ehrwürdig,ADV,88,,,
abweisen,abweisen,VERB,88,,,
energie,energie,NOUN,88,,,
alltäglich,alltäglich,ADV,88,,,
gemüther,gemüther,ADV,88,,,
gesichtspunct,gesichtspunct,PROPN,88,,,
produktion,produktion,NOUN,88,,,
erläuternd,erläuternd,ADV,88,Methode,,
retter,retter,PROPN,88,,,
grundgedanke,grundgedanke,NOUN,88,,,
polykrat,polykrat,NOUN,88,,,
spanien,spanien,PROPN,88,,,
benennen,benennen,VERB,88,,,
mauer,maür,PROPN,88,,,
berührung,berührung,NOUN,88,,,
aufhalten,aufhalten,VERB,88,,,
erlebnis,erlebnis,NOUN,88,,,
geübt,geübt,VERB,88,,,
hauptinhalt,hauptinhalt,PROPN,88,,,
auffallen,auffallen,VERB,88,,,
entschiedener,entschiedener,ADJ,88,,,
vorschreiben,vorschreiben,VERB,88,,,
bekunden,bekunden,VERB,88,,,
wohlthünd,wohlthünd,NOUN,88,,,
unterdrücken,unterdrücken,VERB,88,,,
altklassisch,altklassisch,ADV,88,,,
förmlich,förmlich,ADV,88,,,
blasen,blasen,VERB,88,,,
abwenden,abwenden,VERB,88,,,
sühne,sühne,VERB,88,,,
päd,päd,PROPN,88,,,
scherer,scherer,NOUN,88,,,
januar,januar,NOUN,88,,,
preufsisch,preufsisch,ADV,88,,,
sieger,sieger,NOUN,87,,,
vermittelung,vermittelung,NOUN,87,,,
waschen,waschen,VERB,87,,,
feinheit,feinheit,NOUN,87,,,
genitiv,genitiv,ADV,87,,,
stube,stube,NOUN,87,,,
hinüber,hinüber,ADV,87,,,
refrain,refrain,NOUN,87,,,
sa,sa,X,87,,,
zurückhalten,zurückhalten,VERB,87,,,
we,we,X,87,,,
angabe,angabe,NOUN,87,,,
ibyku,ibyku,VERB,87,,,
zufallen,zufallen,VERB,87,,,
belebung,belebung,NOUN,87,,,
jubel,jubel,NOUN,87,,,
technisch,technisch,ADV,87,,,
freiheitskrieg,freiheitskrieg,PROPN,87,,,
verfügung,verfügung,NOUN,87,,,
munter,munter,ADV,86,,,
tacitu,tacitu,PROPN,86,,,
pforte,pforte,VERB,86,,,
sterblich,sterblich,ADV,86,,,
siebent,siebent,PROPN,86,,,
entzünden,entzünden,VERB,86,,,
beistimmen,beistimmen,VERB,86,,,
protestantisch,protestantisch,ADV,86,Theologie,,
zittern,zittern,VERB,86,,,
herkules,herkules,PROPN,86,,,
trümmer,trümmer,NOUN,86,,,
repräsentant,repräsentant,PROPN,86,,,
plagen,plagen,VERB,86,,,
gleichheit,gleichheit,NOUN,86,,,
stürmisch,stürmisch,ADV,86,,,
beschränkt,beschränkt,VERB,86,,,
täuschung,täuschung,NOUN,86,,,
huldigen,huldigen,VERB,86,,,
empfehlung,empfehlung,NOUN,86,,,
raten,raten,VERB,86,,,
geschöpf,geschöpf,PROPN,86,,,
unwahr,unwahr,ADV,86,,,
chronologisch,chronologisch,ADV,86,,,
geschildert,geschildert,VERB,86,,,
frankfurt,frankfurt,PROPN,86,,,
galotti,galotti,NOUN,86,,,
kennzeichnen,kennzeichnen,VERB,86,,,
bertha,bertha,VERB,86,,,
steigend,steigend,ADV,85,,,
citat,citat,NOUN,85,,,
rüstig,rüstig,ADV,85,,,
schaffend,schaffend,ADV,85,,,
gewandt,gewandt,VERB,85,,,
construction,construction,X,85,,,
empfänglichkeit,empfänglichkeit,NOUN,85,,,
bank,bank,NOUN,85,,,
heiland,heiland,VERB,85,,,
anvertrauen,anvertraün,PROPN,85,,,
wahnsinn,wahnsinn,NOUN,85,,,
menschengeschlecht,menschengeschlecht,NOUN,85,,,
heerd,heerd,PROPN,85,,,
wirkend,wirkend,ADV,85,,,
strecken,strecken,VERB,85,,,
zieren,zieren,VERB,85,,,
vorbereitend,vorbereitend,ADV,85,,,
wiederkehr,wiederkehr,ADV,85,,,
diesmal,diesmal,ADV,85,,,
strudel,strudel,NOUN,85,,,
ungern,ungern,ADV,85,,,
dramatiker,dramatiker,PROPN,85,,,
abfall,abfall,NOUN,85,,,
steif,steif,ADV,85,,,
student,student,NOUN,85,,,
interpunktion,interpunktion,NOUN,85,,,
landvogt,landvogt,NOUN,85,,,
auswendiglern,auswendiglern,VERB,85,,,
niedern,niedern,PRON,85,,,
absprechen,absprechen,VERB,85,,,
rahmen,rahmen,NOUN,85,,,
lachmann,lachmann,PROPN,85,,,
geburtstag,geburtstag,NOUN,85,,,
consequenz,conseqünz,NOUN,85,,,
schulausgabe,schulausgabe,NOUN,85,,,
eigenart,eigenart,X,85,,,
lanze,lanze,NOUN,85,,,
à,à,X,85,,,
oktavio,oktavio,PROPN,85,,,
allmählig,allmählig,ADV,84,,,
heitern,heitern,VERB,84,,,
flammen,flammen,NOUN,84,,,
geschmackvoll,geschmackvoll,ADV,84,,,
trotzig,trotzig,ADV,84,,,
muthig,muthig,ADV,84,,,
beschränktheit,beschränktheit,NOUN,84,,,
hervortretend,hervortretend,ADV,84,,,
studieren,studieren,VERB,84,,,
prägen,prägen,VERB,84,,,
gesellschaftlich,gesellschaftlich,ADV,84,,,
unheimlich,unheimlich,ADV,84,,,
bewährt,bewährt,VERB,84,,,
gemüthlich,gemüthlich,ADV,84,,,
principien,principien,NOUN,84,,,
volksepo,volksepo,PROPN,84,,,
analogie,analogie,NOUN,84,,,
abgrund,abgrund,NOUN,84,,,
athen,athen,PROPN,84,,,
wachtmeister,wachtmeister,PROPN,84,,,
negativ,negativ,ADV,84,,,
begabung,begabung,NOUN,84,,,
kinderfreund,kinderfreund,PROPN,84,,,
fragment,fragment,NOUN,83,,,
dankbarkeit,dankbarkeit,NOUN,83,,,
mythisch,mythisch,ADV,83,,,
hindeuten,hindeuten,VERB,83,,,
ruhend,ruhend,ADV,83,,,
desgleichen,desgleichen,ADV,83,,,
väterlich,väterlich,ADV,83,Gender,Mask,
vertheilung,vertheilung,NOUN,83,,,
lenau,lenau,NOUN,83,,,
baden,baden,VERB,83,,,
auftrag,auftrag,NOUN,83,,,
haufen,haufen,NOUN,83,,,
gesteigert,gesteigert,VERB,83,,,
bestellen,bestellen,VERB,83,,,
